id,Genus,Species,Binomial,Day,Month,Year,Nests,Foundresses,Plus,Nest_method,Grouped_nestinfo,Nest_substrate,Locality,Province/State,Country,Latitude,Longitude,Coordinate_method,Coordinate_accuracy,Source,Source_Type
8616,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8617,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8618,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8619,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8620,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8621,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8622,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8623,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8624,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8625,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8626,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8627,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8628,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8629,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8630,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8631,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8632,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8633,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8634,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8635,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8636,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8637,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8638,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8639,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8640,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8641,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8642,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8643,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8644,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8645,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8646,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8647,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8648,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8649,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8650,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8651,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8652,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8653,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8654,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8655,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8656,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8657,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8658,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8659,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8660,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8661,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8662,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8663,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8664,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8665,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8666,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8667,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8668,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8669,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8670,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8671,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8672,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8673,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8674,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8675,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8676,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8677,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8678,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8679,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8680,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8681,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8682,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8683,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8684,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8685,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8686,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8687,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8688,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8689,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8690,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8691,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8692,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8693,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8694,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8695,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8696,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8697,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8698,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8699,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8700,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8701,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8702,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8703,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8704,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8705,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8706,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8707,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8708,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8709,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8710,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8711,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8712,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8713,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8714,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8715,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8716,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8717,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8718,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8719,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8720,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8721,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8722,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8723,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8724,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8725,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8726,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8727,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8728,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8729,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8730,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8731,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8732,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8733,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8734,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8735,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8736,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8737,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8738,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8739,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8740,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8741,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8742,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8743,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8744,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8745,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8746,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8747,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8748,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8749,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8750,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8751,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8752,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8753,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8754,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8755,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8756,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8757,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8758,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8759,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8760,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8761,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8762,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8763,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8764,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8765,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8766,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
8767,Polistes,riparius,Polistes_riparius,999,999,1977-1980,1,1,,2,,NA,Saporro,Hokkaido Island,Japan,43.066667,141.35,estimated,3,Makino and Aoki 1982,Paper
